area_fips,year,agglvl_code,own_title,industry_title,annual_avg_estabs_count,annual_avg_emplvl,total_annual_wages,avg_annual_pay
55059,1990,27,State Government,All Industries,7,667,17420758,26118
55059,1990,27,Local Government,All Industries,31,4811,121332381,25219
55059,1990,27,Private,All Industries,2290,34526,704680246,20410
55061,1990,26,Total Covered,All Industries,450,5380,90589759,16838
55061,1990,27,Federal Government,All Industries,6,47,1145180,24365
55061,1990,27,State Government,All Industries,0,0,0,0
55061,1990,27,Local Government,All Industries,39,801,14483075,18081
55061,1990,27,Private,All Industries,404,4530,74920560,16538
55071,1990,26,Total Covered,All Industries,1624,32031,603088270,18828
55071,1990,27,Federal Government,All Industries,16,169,4600676,27222
55071,1990,27,State Government,All Industries,5,32,849963,26561
55071,1990,27,Local Government,All Industries,49,3330,71826076,21569
55071,1990,27,Private,All Industries,1554,28499,525811555,18450
55075,1990,26,Total Covered,All Industries,948,15653,311835679,19921
55075,1990,27,Federal Government,All Industries,12,107,2800585,26173
55075,1990,27,State Government,All Industries,4,21,579190,27580
55075,1990,27,Local Government,All Industries,46,1799,35924193,19968
55075,1990,27,Private,All Industries,886,13726,272531711,19855
55079,1990,26,Total Covered,All Industries,20419,518399,12157258476,23451
55079,1990,27,Federal Government,All Industries,35,8999,273902985,30437
55079,1990,27,State Government,All Industries,17,4020,113367036,28200
55079,1990,27,Local Government,All Industries,72,43745,1187461722,27145
55079,1990,27,Private,All Industries,20295,461634,10582526733,22924
55083,1990,26,Total Covered,All Industries,604,7557,124321328,16451
55083,1990,27,Federal Government,All Industries,10,94,2253509,23973
55083,1990,27,State Government,All Industries,0,0,0,0
55083,1990,27,Local Government,All Industries,40,1204,21390886,17766
55083,1990,27,Private,All Industries,553,6258,100640266,16081
55089,1990,26,Total Covered,All Industries,1787,26344,561339496,21308
55089,1990,27,Federal Government,All Industries,10,145,4349855,29999
55089,1990,27,State Government,All Industries,3,11,324790,29526
55089,1990,27,Local Government,All Industries,22,2788,67855278,24338
55089,1990,27,Private,All Industries,1752,23400,488809573,20889
55101,1990,26,Total Covered,All Industries,3617,74348,1698061850,22839
55101,1990,27,Federal Government,All Industries,15,405,12447663,30734
55101,1990,27,State Government,All Industries,7,1037,24263574,23397
55101,1990,27,Local Government,All Industries,41,6316,168684975,26707
55101,1990,27,Private,All Industries,3554,66590,1492665638,22415
55117,1990,26,Total Covered,All Industries,2077,49804,1020473096,20489
55117,1990,27,Federal Government,All Industries,15,221,6569352,29725
55117,1990,27,State Government,All Industries,7,64,1184642,18510
55117,1990,27,Local Government,All Industries,70,4514,99326284,22004
55117,1990,27,Private,All Industries,1984,45005,913392818,20295
