area_fips,year,agglvl_code,own_title,industry_title,annual_avg_estabs_count,annual_avg_emplvl,total_annual_wages,avg_annual_pay
53029,1992,71,Local Government,"Total, all industries",27,2075,51303918,24728
53029,1992,71,Private,"Total, all industries",1210,8263,129929360,15725
53031,1992,70,Total Covered,"Total, all industries",779,5891,129262924,21943
53031,1992,71,Federal Government,"Total, all industries",19,225,6931158,30839
53031,1992,71,State Government,"Total, all industries",18,186,5376686,28972
53031,1992,71,Local Government,"Total, all industries",18,1239,25183928,20323
53031,1992,71,Private,"Total, all industries",724,4241,91771152,21637
53033,1992,70,Total Covered,"Total, all industries",53171,922763,28229688014,30593
53033,1992,71,Federal Government,"Total, all industries",155,20234,738772293,36512
53033,1992,71,State Government,"Total, all industries",81,35758,1098191257,30712
53033,1992,71,Local Government,"Total, all industries",233,68598,1988799137,28992
53033,1992,71,Private,"Total, all industries",52702,798172,24403903160,30575
53035,1992,70,Total Covered,"Total, all industries",4136,66810,1618584855,24227
53035,1992,71,Federal Government,"Total, all industries",49,20017,709518632,35447
53035,1992,71,State Government,"Total, all industries",31,1711,47543630,27790
53035,1992,71,Local Government,"Total, all industries",50,7484,182605705,24399
53035,1992,71,Private,"Total, all industries",4006,37598,678916888,18057
53045,1992,70,Total Covered,"Total, all industries",920,9588,204109714,21289
53045,1992,71,Federal Government,"Total, all industries",13,113,3283769,29038
53045,1992,71,State Government,"Total, all industries",23,858,25658119,29910
53045,1992,71,Local Government,"Total, all industries",28,1872,44610942,23832
53045,1992,71,Private,"Total, all industries",857,6745,130556884,19357
53049,1992,70,Total Covered,"Total, all industries",765,5733,97163014,16947
53049,1992,71,Federal Government,"Total, all industries",16,51,1488743,29191
53049,1992,71,State Government,"Total, all industries",17,263,6958771,26434
53049,1992,71,Local Government,"Total, all industries",28,1119,24612131,22001
53049,1992,71,Private,"Total, all industries",705,4300,64103369,14906
53053,1992,70,Total Covered,"Total, all industries",12857,190295,4382557656,23030
53053,1992,71,Federal Government,"Total, all industries",88,10546,275953301,26167
53053,1992,71,State Government,"Total, all industries",58,8530,273707637,32087
53053,1992,71,Local Government,"Total, all industries",74,22122,626793937,28333
53053,1992,71,Private,"Total, all industries",12637,149097,3206102781,21504
53055,1992,70,Total Covered,"Total, all industries",646,3862,66526890,17227
53055,1992,71,Federal Government,"Total, all industries",10,55,1599193,29076
53055,1992,71,State Government,"Total, all industries",11,56,1276991,22635
53055,1992,71,Local Government,"Total, all industries",18,597,12514227,20950
53055,1992,71,Private,"Total, all industries",607,3153,51136479,16218
53057,1992,70,Total Covered,"Total, all industries",2904,33154,669194480,20184
53057,1992,71,Federal Government,"Total, all industries",35,516,15347785,29753
53057,1992,71,State Government,"Total, all industries",28,1230,34173993,27784
53057,1992,71,Local Government,"Total, all industries",50,4808,117158171,24368
53057,1992,71,Private,"Total, all industries",2791,26600,502514531,18891
53061,1992,70,Total Covered,"Total, all industries",11670,170239,4593935624,26985
53061,1992,71,Federal Government,"Total, all industries",60,1423,49359970,34691
53061,1992,71,State Government,"Total, all industries",48,3657,104060329,28458
53061,1992,71,Local Government,"Total, all industries",118,19370,538499815,27801
53061,1992,71,Private,"Total, all industries",11444,145790,3902015510,26765
53067,1992,70,Total Covered,"Total, all industries",4315,68246,1650372705,24183
53067,1992,71,Federal Government,"Total, all industries",42,872,30580094,35066
53067,1992,71,State Government,"Total, all industries",112,20123,660145246,32806
53067,1992,71,Local Government,"Total, all industries",47,7862,183906118,23392
53067,1992,71,Private,"Total, all industries",4114,39389,775741247,19694
53069,1992,70,Total Covered,"Total, all industries",119,662,12417033,18771
53069,1992,71,Federal Government,"Total, all industries",7,17,405721,23750
53069,1992,71,Private,"Total, all industries",99,467,8170493,17511
53073,1992,70,Total Covered,"Total, all industries",4719,56149,1154058146,20553
53073,1992,71,Federal Government,"Total, all industries",53,743,28511936,38357
53073,1992,71,State Government,"Total, all industries",31,2445,77232737,31585
53073,1992,71,Local Government,"Total, all industries",47,4635,115382870,24892
53073,1992,71,Private,"Total, all industries",4588,48325,932930603,19305
55003,1992,70,Total Covered,"Total, all industries",556,7088,131791613,18595
55003,1992,71,Federal Government,"Total, all industries",11,75,2099325,27898
55003,1992,71,State Government,"Total, all industries",5,23,404789,17793
55003,1992,71,Local Government,"Total, all industries",40,1011,21596306,21363
55003,1992,71,Private,"Total, all industries",500,5979,107691193,18013
55007,1992,70,Total Covered,"Total, all industries",423,3352,45566199,13593
55007,1992,71,Federal Government,"Total, all industries",8,101,2097089,20712
55007,1992,71,Private,"Total, all industries",361,2518,30683549,12187
55009,1992,70,Total Covered,"Total, all industries",4797,108167,2600110055,24038
55009,1992,71,Federal Government,"Total, all industries",17,878,33361931,38016
55009,1992,71,State Government,"Total, all industries",11,1048,29660953,28298
55009,1992,71,Local Government,"Total, all industries",78,8921,229130261,25683
55009,1992,71,Private,"Total, all industries",4691,97320,2307956910,23715
55029,1992,70,Total Covered,"Total, all industries",1041,10662,180037527,16885
55029,1992,71,Federal Government,"Total, all industries",12,75,2161473,28724
55029,1992,71,Local Government,"Total, all industries",41,1266,26895241,21246
55029,1992,71,Private,"Total, all industries",987,9319,150939874,16197
55031,1992,70,Total Covered,"Total, all industries",1092,14433,272537289,18883
55031,1992,71,Federal Government,"Total, all industries",10,122,3634455,29913
55031,1992,71,State Government,"Total, all industries",8,543,14572181,26853
55031,1992,71,Local Government,"Total, all industries",33,1997,47582384,23831
55031,1992,71,Private,"Total, all industries",1041,11772,206748269,17562
55051,1992,70,Total Covered,"Total, all industries",206,1953,25708786,13161
55051,1992,71,Federal Government,"Total, all industries",5,19,527903,28281
55051,1992,71,Private,"Total, all industries",184,1651,19617716,11884
55059,1992,70,Total Covered,"Total, all industries",2587,42659,945623468,22167
55059,1992,71,Federal Government,"Total, all industries",14,238,8763089,36871
55059,1992,71,State Government,"Total, all industries",7,672,18436726,27456
55059,1992,71,Local Government,"Total, all industries",30,5077,134337762,26461
55059,1992,71,Private,"Total, all industries",2536,36673,784085891,21381
55061,1992,70,Total Covered,"Total, all industries",469,5511,96288922,17473
55061,1992,71,Federal Government,"Total, all industries",6,46,1357199,29829
55061,1992,71,Private,"Total, all industries",415,4595,77979333,16969
55071,1992,70,Total Covered,"Total, all industries",1705,32201,665976964,20682
55071,1992,71,Federal Government,"Total, all industries",16,165,5271675,32014
55071,1992,71,State Government,"Total, all industries",6,100,2441061,24431
55071,1992,71,Local Government,"Total, all industries",57,3477,80556287,23168
55071,1992,71,Private,"Total, all industries",1626,28460,577707941,20299
55075,1992,70,Total Covered,"Total, all industries",1027,16012,341841282,21350
55075,1992,71,Federal Government,"Total, all industries",12,104,3172503,30383
55075,1992,71,State Government,"Total, all industries",5,66,1631985,24790
55075,1992,71,Local Government,"Total, all industries",62,1885,41389007,21954
55075,1992,71,Private,"Total, all industries",948,13956,295647787,21184
55079,1992,70,Total Covered,"Total, all industries",21741,503994,13013571706,25821
55079,1992,71,Federal Government,"Total, all industries",35,8927,313497082,35118
55079,1992,71,State Government,"Total, all industries",19,4088,122319853,29925
55079,1992,71,Local Government,"Total, all industries",101,44267,1324694282,29925
55079,1992,71,Private,"Total, all industries",21586,446712,11253060489,25191
55083,1992,70,Total Covered,"Total, all industries",656,7511,132429014,17633
55083,1992,71,Federal Government,"Total, all industries",10,98,2615603,26599
55083,1992,71,Private,"Total, all industries",593,6106,103264897,16912
55089,1992,70,Total Covered,"Total, all industries",2012,29120,683091204,23458
55089,1992,71,Federal Government,"Total, all industries",10,144,5078468,35247
55089,1992,71,Private,"Total, all industries",1956,25829,599756890,23220
55101,1992,70,Total Covered,"Total, all industries",3852,73573,1837621787,24977
55101,1992,71,Federal Government,"Total, all industries",15,393,13743743,35001
55101,1992,71,State Government,"Total, all industries",8,1342,32171861,23975
55101,1992,71,Local Government,"Total, all industries",53,6753,195824602,28997
55101,1992,71,Private,"Total, all industries",3776,65085,1595881581,24520
55117,1992,70,Total Covered,"Total, all industries",2223,50933,1156092637,22698
55117,1992,71,Federal Government,"Total, all industries",16,220,7450907,33868
55117,1992,71,State Government,"Total, all industries",9,366,9376012,25641
55117,1992,71,Local Government,"Total, all industries",83,4771,114464288,23991
55117,1992,71,Private,"Total, all industries",2115,45577,1024801430,22485
72003,1992,70,Total Covered,"Total, all industries",295,4357,51800717,11889
72003,1992,71,Federal Government,"Total, all industries",2,9,340369,37131
72003,1992,71,Private,"Total, all industries",280,3050,36436209,11947
72005,1992,70,Total Covered,"Total, all industries",685,14875,218192130,14668
72005,1992,71,Federal Government,"Total, all industries",6,66,2419265,36888
72005,1992,71,Private,"Total, all industries",633,8872,144179232,16251
72011,1992,70,Total Covered,"Total, all industries",198,4222,61200910,14495
72011,1992,71,Federal Government,"Total, all industries",2,9,292295,34388
72011,1992,71,Private,"Total, all industries",182,3318,50919254,15348
72013,1992,70,Total Covered,"Total, all industries",1133,21125,260229693,12319
72013,1992,71,Federal Government,"Total, all industries",7,89,3175309,35711
72013,1992,71,Private,"Total, all industries",1081,12435,149467507,12020
72015,1992,70,Total Covered,"Total, all industries",119,2128,26574662,12486
72015,1992,71,Federal Government,"Total, all industries",1,7,291262,42624
72015,1992,71,Private,"Total, all industries",102,1141,15662920,13727
72017,1992,70,Total Covered,"Total, all industries",159,9313,199899557,21464
72017,1992,71,Federal Government,"Total, all industries",2,12,394763,33837
72017,1992,71,Private,"Total, all industries",140,7255,180696071,24905
72021,1992,70,Total Covered,"Total, all industries",2790,46631,575295283,12337
72021,1992,71,Federal Government,"Total, all industries",6,81,2576495,31841
72021,1992,71,Private,"Total, all industries",2746,32124,394599082,12283
72023,1992,70,Total Covered,"Total, all industries",449,3829,35784919,9345
72023,1992,71,Federal Government,"Total, all industries",2,20,753570,37213
72023,1992,71,Private,"Total, all industries",430,2457,19810538,8062
72027,1992,70,Total Covered,"Total, all industries",260,6540,77173768,11800
72027,1992,71,Federal Government,"Total, all industries",2,15,458496,30398
72027,1992,71,Private,"Total, all industries",245,5408,64046602,11843
72031,1992,70,Total Covered,"Total, all industries",1818,41095,669049709,16280
72031,1992,71,Federal Government,"Total, all industries",5,416,14049914,33794
72031,1992,71,Private,"Total, all industries",1773,33108,547812599,16546
72033,1992,70,Total Covered,"Total, all industries",350,9535,161954307,16985
72033,1992,71,Private,"Total, all industries",335,7616,136410505,17912
72037,1992,70,Total Covered,"Total, all industries",104,3510,63551473,18108
72037,1992,71,Federal Government,"Total, all industries",6,1381,30066550,21772
72037,1992,71,Private,"Total, all industries",85,1515,26729770,17640
72049,1992,70,Total Covered,"Total, all industries",31,415,5603143,13510
72049,1992,71,Federal Government,"Total, all industries",1,3,93358,28726
72049,1992,71,Private,"Total, all industries",16,208,3488916,16794
72051,1992,70,Total Covered,"Total, all industries",252,7266,111169803,15300
72051,1992,71,Federal Government,"Total, all industries",2,17,613187,36608
72051,1992,71,Private,"Total, all industries",234,5948,95650489,16081
72053,1992,70,Total Covered,"Total, all industries",452,8076,105565496,13072
72053,1992,71,Federal Government,"Total, all industries",3,35,1250553,35477
72053,1992,71,Private,"Total, all industries",424,5672,72842395,12842
72055,1992,70,Total Covered,"Total, all industries",121,2218,20862005,9406
72055,1992,71,Federal Government,"Total, all industries",3,23,737397,32177
72055,1992,71,Private,"Total, all industries",101,1264,10360186,8194
72057,1992,70,Total Covered,"Total, all industries",414,10137,159826086,15767
72057,1992,71,Federal Government,"Total, all industries",4,30,1064883,35300
72057,1992,71,Private,"Total, all industries",373,5663,106266218,18765
72059,1992,70,Total Covered,"Total, all industries",162,2229,33806953,15165
72059,1992,71,Federal Government,"Total, all industries",2,8,293912,37521
72059,1992,71,Private,"Total, all industries",146,768,7091793,9232
72061,1992,70,Total Covered,"Total, all industries",1328,30561,511132705,16725
72061,1992,71,Federal Government,"Total, all industries",5,1439,35754955,24847
72061,1992,71,Private,"Total, all industries",1307,23522,356893901,15173
72065,1992,70,Total Covered,"Total, all industries",280,2935,29808782,10158
72065,1992,71,Federal Government,"Total, all industries",2,7,263417,35517
72065,1992,71,Private,"Total, all industries",265,1803,18025872,9997
72069,1992,70,Total Covered,"Total, all industries",737,17506,266141006,15203
72069,1992,71,Federal Government,"Total, all industries",5,41,1497338,36226
72069,1992,71,Private,"Total, all industries",691,11084,182352195,16451
72071,1992,70,Total Covered,"Total, all industries",342,5134,50012257,9741
72071,1992,71,Federal Government,"Total, all industries",3,24,812329,33847
72071,1992,71,Private,"Total, all industries",320,3269,29447595,9009
72075,1992,70,Total Covered,"Total, all industries",264,4211,43883634,10421
72075,1992,71,Federal Government,"Total, all industries",4,25,889090,35211
72075,1992,71,Private,"Total, all industries",246,2578,24195173,9385
72079,1992,70,Total Covered,"Total, all industries",247,3237,30336755,9372
72079,1992,71,Federal Government,"Total, all industries",3,9,345863,36729
72079,1992,71,Private,"Total, all industries",230,2351,19962531,8490
72087,1992,70,Total Covered,"Total, all industries",66,1626,17815393,10954
72087,1992,71,Federal Government,"Total, all industries",1,4,174115,43529
72087,1992,71,Private,"Total, all industries",50,588,6081555,10349
72089,1992,70,Total Covered,"Total, all industries",134,2028,24125947,11899
72089,1992,71,Federal Government,"Total, all industries",3,14,451573,33042
72089,1992,71,Private,"Total, all industries",116,1183,14701857,12425
72091,1992,70,Total Covered,"Total, all industries",508,14393,255822897,17774
72091,1992,71,Federal Government,"Total, all industries",4,26,960987,37441
72091,1992,71,Private,"Total, all industries",485,11943,224057460,18760
72095,1992,70,Total Covered,"Total, all industries",78,1140,10323237,9058
72095,1992,71,Federal Government,"Total, all industries",1,5,155133,31552
72095,1992,71,Private,"Total, all industries",67,351,2427731,6926
72097,1992,70,Total Covered,"Total, all industries",1576,40801,496098999,12159
72097,1992,71,Federal Government,"Total, all industries",11,309,11779862,38143
72097,1992,71,Private,"Total, all industries",1514,28519,323974787,11360
72103,1992,70,Total Covered,"Total, all industries",141,2255,25492525,11304
72103,1992,71,Federal Government,"Total, all industries",2,8,343280,42468
72103,1992,71,Private,"Total, all industries",122,1179,13441456,11403
72109,1992,70,Total Covered,"Total, all industries",134,2090,23142432,11072
72109,1992,71,Federal Government,"Total, all industries",1,6,223459,37243
72109,1992,71,Private,"Total, all industries",121,1046,11738272,11223
72111,1992,70,Total Covered,"Total, all industries",157,2848,34432551,12090
72111,1992,71,Federal Government,"Total, all industries",1,7,292349,44407
72111,1992,71,State Government,"Total, all industries",12,725,8622416,11893
72111,1992,71,Private,"Total, all industries",143,1812,22825021,12595
72113,1992,70,Total Covered,"Total, all industries",2176,49538,634567415,12810
72113,1992,71,Federal Government,"Total, all industries",11,238,8736247,36746
72113,1992,71,Private,"Total, all industries",2114,34118,428638772,12563
72115,1992,70,Total Covered,"Total, all industries",186,3882,41020971,10568
72115,1992,71,Federal Government,"Total, all industries",2,9,331569,36841
72115,1992,71,Private,"Total, all industries",172,2854,27348635,9582
72117,1992,70,Total Covered,"Total, all industries",80,1778,17585348,9889
72117,1992,71,Federal Government,"Total, all industries",2,6,213853,35642
72117,1992,71,Private,"Total, all industries",66,1010,9925737,9826
72119,1992,70,Total Covered,"Total, all industries",256,4156,49011494,11793
72119,1992,71,Federal Government,"Total, all industries",5,154,2559918,16632
72119,1992,71,Private,"Total, all industries",234,2559,30105388,11766
72123,1992,70,Total Covered,"Total, all industries",184,3743,52889937,14132
72123,1992,71,Federal Government,"Total, all industries",4,18,682554,37400
72123,1992,71,Private,"Total, all industries",162,1732,15553685,8979
72127,1992,70,Total Covered,"Total, all industries",12325,286216,4554325422,15912
72127,1992,71,Federal Government,"Total, all industries",56,9245,328971044,35585
72127,1992,71,Private,"Total, all industries",12001,178132,2730809153,15330
72133,1992,70,Total Covered,"Total, all industries",130,3776,38084318,10087
72133,1992,71,Federal Government,"Total, all industries",1,6,244724,40787
72133,1992,71,Private,"Total, all industries",116,2659,24385953,9171
72137,1992,70,Total Covered,"Total, all industries",527,10654,146810536,13780
72137,1992,71,Federal Government,"Total, all industries",3,70,1584617,22691
72137,1992,71,Private,"Total, all industries",510,7516,98442244,13098
72143,1992,70,Total Covered,"Total, all industries",222,4643,67833446,14610
72143,1992,71,Federal Government,"Total, all industries",1,9,367530,39030
72143,1992,71,Private,"Total, all industries",204,3044,48440483,15912
72145,1992,70,Total Covered,"Total, all industries",405,8838,134630147,15233
72145,1992,71,Federal Government,"Total, all industries",2,23,899227,39526
72145,1992,71,Private,"Total, all industries",390,6587,107636635,16342
72147,1992,70,Total Covered,"Total, all industries",95,1203,12877653,10702
72147,1992,71,Federal Government,"Total, all industries",1,5,214548,41525
72147,1992,71,Private,"Total, all industries",75,466,5287928,11354
72151,1992,70,Total Covered,"Total, all industries",243,5594,83351060,14899
72151,1992,71,Federal Government,"Total, all industries",3,11,381684,35505
72151,1992,71,Private,"Total, all industries",225,3584,59191736,16514
72153,1992,70,Total Covered,"Total, all industries",503,5927,59105831,9972
72153,1992,71,Federal Government,"Total, all industries",3,27,902993,32936
72153,1992,71,Private,"Total, all industries",483,3524,30304630,8600
78010,1992,70,Total Covered,"Total, all industries",1378,19638,472612876,24066
78010,1992,71,Federal Government,"Total, all industries",17,305,10610892,34828
78010,1992,71,State Government,"Total, all industries",33,5751,139074919,24182
78010,1992,71,Private,"Total, all industries",1328,13583,322927065,23775
78020,1992,70,Total Covered,"Total, all industries",156,1583,26905801,17000
78020,1992,71,Federal Government,"Total, all industries",2,9,384439,44358
78020,1992,71,Private,"Total, all industries",153,1574,26521362,16850
78030,1992,70,Total Covered,"Total, all industries",1894,23837,514044272,21565
78030,1992,71,Federal Government,"Total, all industries",20,501,19573144,39049
78030,1992,71,State Government,"Total, all industries",36,7339,191886086,26148
78030,1992,71,Private,"Total, all industries",1838,15997,302585042,18916
